product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
A5p2riYVHQV8,audio,300,16,9,11
8oxGvCz7GNd8,computers,2650,16,31,39
x4lujhfQ5PTT,toys,480,18,17,19
7JStIBjeEVr7,toys,122,17,10,14
FDyn1d6NWoAt,toys,1300,37,5,28
qdFZNmcRzLZV,toys,300,16,12,16
ZHpOFiDUJQcr,bed_bath_table,1975,41,13,31
l3RwivoSEUb7,toys,300,20,3,11
VStwxNbqij2L,toys,26100,52,40,42
Try2ALDVWRpJ,toys,6650,34,50,30
H29FgNKK0Ysz,toys,1700,30,35,25
qvQrBUhZpWJs,toys,50,16,7,11
KdAgmafjvYLo,toys,300,40,4,30
yc66BVpKAxEx,toys,700,30,20,20
wGtSb0qa15YW,toys,245,19,14,14
1yiAuadrq9YY,fashion_bags_accessories,200,16,2,11
k3HrRqXYQloC,toys,500,45,8,49
fFI4jbPbz93S,toys,150,16,16,16
dd2opCBkHtVP,sports_leisure,2650,60,15,15
eG1iGRfkENP9,toys,1200,27,10,20
Qsls0ykWLddn,toys,100,20,6,15
hXznVesxfkD1,toys,1025,19,15,16
TKnLpv0hNaKI,health_beauty,350,30,5,12
wrTDzOT4KUil,toys,15875,54,46,32
HdDbKRa1doWL,garden_tools,2300,23,22,19
1pygyHBMo59v,toys,450,25,9,19
THUUivDkKgF6,toys,1100,21,34,34
N59faJ5H7aNt,toys,224,16,13,15
Sch1YncCTAoz,toys,3200,30,20,19
qeFwzEB1hCse,sports_leisure,150,20,10,15
OsniFtzZeaLD,toys,2200,41,26,41
JSUM2WR96GRY,toys,1300,105,15,15
JGMr0GHn80XX,toys,200,16,2,11
zZJK2wRbyL6g,toys,150,21,15,14
ZezRUZZQ85l6,toys,3850,47,15,45
IRbuBtjPda48,toys,375,21,11,17
K1p0CIp9B7L5,toys,200,27,9,26
J1NZQH75CQXi,,400,35,7,12
1LoGNpatQYCz,perfumery,400,18,11,11
uhR7YKVFm3CF,toys,1400,20,30,20
n9FniHWnmKVI,toys,150,16,2,16
k1G4RHt3R7Nk,toys,950,20,35,20
XW04U6VMXg7T,toys,367,23,12,16
khqgy2OCzgqf,toys,125,18,8,12
ShJwvkAkPCoa,toys,150,30,10,20
nw5TYw0JqmwQ,stationery,5150,60,20,29
OcnvLkm8YHMf,toys,800,39,30,29
2CCYYdUAvvAq,toys,800,20,20,20
8EMcxO7AFhVP,toys,180,17,10,13
31WeUKrpRFvE,toys,500,16,20,20
3NEukCGJjNCr,sports_leisure,2433,30,24,24
sqt7Bwi3bJW5,toys,700,40,20,30
6U9pctMJ3cwU,toys,100,16,5,16
txea8UErD8ZK,office_furniture,9300,53,74,18
ZSG9XVyFomzL,toys,100,19,3,11
IkgGn9HxKC7r,toys,550,21,12,20
CmNuLTfTF12l,toys,3000,33,12,34
oCXUajjhdrI9,toys,1200,24,24,24
PugB7Kqx4Qbv,toys,150,18,6,12
3xlWcST0LPjE,toys,120,30,15,15
PwoiOjyJfSJK,bed_bath_table,400,20,2,15
xAN5gTef2qgM,toys,800,40,5,11
MsN3WijLjSsu,toys,12650,52,26,52
dS7L6jHvPPEQ,toys,300,18,9,16
z5y9ACIijLbn,computers_accessories,1400,16,17,23
q0IJyjGCcfqt,costruction_tools_garden,550,20,16,30
qDgjT36KwfcF,furniture_decor,2500,40,10,30
EFux4WYeDYDi,toys,1850,42,25,15
3oBl40sQGzjp,toys,207,17,12,13
xyXKcJH3J6FU,air_conditioning,1300,30,10,30
kbaoSmgfO9zQ,toys,250,16,2,11
Sr7PutUF6W74,toys,3000,30,30,20
FMR12BMOH5Z6,toys,300,17,4,12
hzrCJBPCMfs6,toys,900,50,11,11
l2riwdPgQlVc,computers_accessories,150,16,5,15
MK6oWRxtK1Z5,toys,1000,20,20,20
3kl9u8E9UyPE,bed_bath_table,900,50,11,11
wdORqsiBjBpV,toys,750,50,15,15
MwS0asWUVJ1m,stationery,500,16,11,11
F1FBNZnox1VK,garden_tools,16400,100,30,30
OijreDnzEtcn,telephony,350,17,4,12
jjjTU9AjBTTX,toys,350,20,5,20
MsmEQpUcJxvk,toys,400,21,5,15
jDgtMDjqjy9q,health_beauty,521,22,19,27
jd1IJH8ReCPs,toys,1700,20,10,14
t9HZw71fzRpa,toys,2050,42,25,15
4yY7hfASyRCk,toys,550,45,15,35
7LzWBLBgaDSQ,air_conditioning,23300,36,30,45
IFQqTMJg9bQe,toys,350,25,25,25
lFR4yBcCImkh,toys,2000,16,20,11
8nP78aAn3ijd,toys,200,19,2,14
KceHoX8VsFlZ,toys,1000,36,9,20
mGZQiJCgfkA6,fashion_bags_accessories,200,16,9,11
E0wO0I28vexS,health_beauty,371,20,16,16
gzp3BRVIba8M,toys,700,20,8,14
AMKIgKd1s17B,health_beauty,200,22,10,18
y9y6dBHUqHig,computers_accessories,1583,18,15,12
zSy7I9ESwXZb,toys,600,25,25,25
AMKIgKd1s17B,health_beauty,200,22,10,18
WciyMxquwo1P,toys,150,16,16,20
iPoRkE7dkmlc,toys,15800,38,62,57
GVKoHWLsbiST,toys,150,17,4,13
jlxjPqknHvCs,toys,100,16,4,11
XKYICAj3L6aa,toys,1400,16,27,16
3daj6U80Se0n,fixed_telephony,100,16,16,16
9NwzO0Pm0fDM,toys,1550,30,22,30
Vpl379jS2ZpI,toys,300,20,16,20
PpcC211foS1t,toys,1100,20,16,20
27O0he9UZll1,toys,10800,54,27,36
uedIMiur1ioD,electronics,700,21,8,18
bcCJaIgBmy6m,toys,2450,64,6,55
3hFgY14cseag,toys,5650,73,73,20
AOhdk1MYTCpo,health_beauty,50,18,12,15
aAsTdEYzIfvv,toys,200,22,11,16
KX9KhaGYPsrW,toys,500,26,19,33
o14bEk2tGfN6,toys,400,50,3,25
9KTnWdsIWGOn,electronics,200,25,7,16
9RgMq5eVloUQ,toys,1200,42,25,15
E2e06ABe4gD0,toys,400,18,18,18
Br1DTXNehG1X,garden_tools,3250,32,14,22
DyTbGyCk2Wqt,toys,8800,33,28,20
Sx9XdlgmwLM8,toys,7625,61,14,61
y7dHNMTJXu2R,toys,346,18,10,13
hzXAKqYzQbIx,toys,5300,30,30,30
ly5kxMr87ros,auto,100,20,3,17
QokGd0FR6Fqz,toys,975,26,12,16
kAmfNid3qO8L,toys,1025,40,17,36
Tpz8vFVFHDLO,housewares,1300,17,30,35
u9ezA0ufLU5e,toys,300,30,8,12
4Xb5ukKHqJxE,toys,30000,86,67,35
OaHvfhhZE6NB,fashion_bags_accessories,200,16,9,11
6sSmEGMWAWvK,bed_bath_table,625,70,15,50
1edaUIVffPFF,watches_gifts,584,16,11,13
uJrBJZZ2nmcj,toys,150,17,10,13
km3IyLrEC36Z,toys,2000,30,45,25
EG4wDSpFyTth,health_beauty,250,22,10,18
Cl9ps728Ep6u,toys,5225,58,17,23
vUd7DKYEwTs7,toys,1400,22,27,22
ap0q6naN25aP,furniture_decor,550,52,11,11
hpms025LPgw1,toys,9750,27,15,92
37zXiOwIbqPR,toys,8750,45,28,45
YYda7xhYRIy6,toys,11850,65,23,50
utVPLgd1LM3F,toys,200,16,2,11
b1j5e3u6rAAN,toys,300,16,2,11
LxzieVzc0fZH,toys,22350,32,74,53
v1vNN9LC3KwL,toys,17550,45,20,100
k4o9qfIdqqBN,toys,800,16,17,22
7AdHMcUA45kV,toys,150,43,13,14
R2u3pJSgF7Gr,toys,200,19,9,12
eAQ0DMo9KExa,furniture_decor,700,35,7,27
CLRwXUuEkQwt,watches_gifts,250,16,2,11
9NwzO0Pm0fDM,toys,1550,30,22,30
wbs58apPUmNc,toys,125,19,10,13
K1CnKE4HSyym,toys,1100,16,5,11
5zjlm4wGGKnH,toys,1067,32,13,22
Ij1efv3CSK58,toys,1500,28,20,28
sWIfxlLOuVoT,toys,800,19,32,19
TKeCTrgGa3rT,furniture_decor,2450,53,3,48
EsYkHPPJvhZ4,health_beauty,450,20,12,12
AdZZqoOmaBA1,toys,200,18,8,18
YBrfIXfqyzY7,toys,1650,30,30,15
fPGrzzMzpZhy,toys,1300,46,2,36
mAM4HdMAZBAX,toys,300,17,4,12
Jk1SDlE1bkht,toys,4625,40,15,23
Gvk6GWtgVh4r,toys,887,30,22,20
3FAOpWw8lQRG,sports_leisure,400,70,10,20
m0YeyXXnOlj9,toys,1100,33,15,42
bgpRDMoEZQXE,toys,18233,47,60,23
57ufxfBxZpkz,stationery,8800,32,5,40
M9Rq7Nx8etjk,toys,7000,26,47,27
6Ivwb15oNbhT,toys,1500,60,8,33
Qf3jXDCJPvkJ,toys,350,19,12,13
iLevzjMC6XBI,toys,500,16,12,16
DPjt4BgoDIvK,toys,283,20,9,15
E1esbswKYvev,telephony,325,20,15,14
HhAtKukEU7VT,toys,1867,36,6,36
RZW9SelPr7Vv,toys,200,20,10,15
pSbsJtQ4ElOx,toys,1050,24,29,23
5a3fOLvOnQ3s,toys,396,18,11,14
EmMR6ar6GKbt,telephony,300,17,4,12
1WpAJOFFhR8N,toys,150,16,5,20
0pW0IKLw9f9p,toys,7550,60,20,29
sRFeLkxNmJIE,toys,200,20,10,16
mwR3E2vfLylH,toys,1167,36,20,28
q7EoBlOmumaD,toys,200,18,15,15
usoZxOeTt0Yq,pet_shop,700,36,12,30
yjH4vp1giuiX,toys,800,20,20,20
4hkcmVq9CDd3,computers_accessories,496,36,13,35
mwpUbBRjYuCg,toys,16500,58,18,42
VBy6T8nuWyMy,auto,50,17,10,15
PjB16O1U3g8M,toys,1350,105,15,15
o2iakstdZ4iH,toys,2000,38,13,20
3oBl40sQGzjp,toys,207,17,12,13
xl7fxh09W8xU,toys,4105,67,10,67
KQoN214iSxka,toys,150,24,8,12
KwqpyCg16vLV,toys,350,25,8,19
X9sl5gbsIDb6,toys,1825,53,10,40
CCrvoBA46CNs,office_furniture,2600,40,45,39
5J7az1rwth4i,toys,250,16,2,20
7CskzFHilv7u,toys,7050,75,15,50
HPOCq8vZi22U,office_furniture,13350,57,56,22
eJ1VhzkvMp83,bed_bath_table,570,30,4,26
guKD6CdA1ReN,toys,2900,67,3,31
ro08JPncYzLh,garden_tools,1650,30,22,30
HpMbJAttOmXr,toys,3500,36,25,21
aCzG9M2whsL4,toys,600,47,10,34
CEZfBQKnewE2,small_appliances,200,20,10,15
z90TQF76wUWp,toys,800,20,7,20
yxvnKDBrLuqd,computers_accessories,233,19,17,19
BtrLJJC9i918,toys,500,20,10,17
rHSTHjYFnJS8,toys,9750,35,12,30
1Shu25hw8jmU,sports_leisure,150,16,16,11
Frot5FLjBR6q,toys,175,20,20,20
NsfeYmlD6FXr,health_beauty,150,16,5,17
zcZq8f268NxN,toys,2050,50,10,40
fRSVOGeZ0ad1,toys,100,16,5,20
phgqIWpL5yyA,auto,18000,50,20,20
FvLgK7xRYoqW,musical_instruments,2750,103,12,17
UiOSmZrwZijl,pet_shop,6200,69,10,49
NOt1FO6Ocb2f,health_beauty,350,16,10,20
LrGSOPyNpVba,furniture_decor,2200,34,8,22
Biwi1BNtUB7l,toys,1500,30,22,30
A9uX3n3mRHo6,toys,250,18,15,16
dwcHQiXbtth5,toys,30000,70,60,70
9ouNDAZPKapa,toys,2200,16,11,11
EFaE4cFPVRbh,toys,7474,54,29,40
DoO94sYzd6k1,toys,1233,24,10,13
OQdj3RzvLwXA,toys,530,19,14,15
1dRStVTw4iUu,health_beauty,800,20,15,15
cTIpbLEWOKvr,toys,600,16,16,16
54rPagIMtoN3,toys,9750,27,15,92
O2kDYa64AhWn,toys,150,16,14,11
kgF2KLJ8Ao3M,toys,107,7,7,10
zvn2wo7ja8VG,toys,2083,28,23,21
f7spNkjaE47h,toys,200,22,5,15
I5MmTSLEE55u,toys,1250,69,11,11
xdOJ9rnItDvG,toys,1750,45,15,35
Lre1ZmNe9t7N,housewares,450,54,4,15
BI8QmAkws4Qf,toys,550,16,16,16
5J7az1rwth4i,toys,250,16,2,20
JGMr0GHn80XX,toys,200,16,2,11
3oBl40sQGzjp,toys,207,17,12,13
yBJmdGLzgNxg,toys,300,24,12,12
9afazkTibI8a,office_furniture,2600,53,11,32
lZDGl6LmFtuX,toys,450,20,31,30
V3TU8uyYaI43,toys,400,24,7,14
8rQj2R4Ur9rZ,toys,3400,33,25,28
kNa0PUhKn2g6,fashion_bags_accessories,200,16,2,11
IUJ1CX5sKweH,toys,1100,20,10,15
GI07sd2C8myV,toys,850,24,20,24
Bn3g3osNpHAZ,toys,3000,35,20,30
PdQd9hrRgRMR,toys,950,30,4,40
nVfkIB3XBnAi,toys,12000,60,30,70
2ryEFAuSdrqA,toys,500,20,13,20
wdegXo9Rj00j,toys,40425,13,65,28
OBIvlk9Z3nDK,toys,1450,90,6,18
oX8dgtFlR8Vj,toys,1750,30,30,30
USrWNwdVuUhu,electronics,1250,26,10,18
hAjhgzCkJEC8,christmas_supplies,1000,35,30,35
eIyPRx2AHkLS,toys,900,50,11,11
MVB7gUF2AlxT,toys,3000,30,10,30
hfEa3c65LTA2,toys,5950,20,20,20
XVdztkjHbdrM,auto,1125,20,17,17
boHsHZYaPbwU,fashion_shoes,1500,22,12,33
VKgcJpdLuazO,toys,225,17,8,13
7SbxZe82YD4g,toys,427,15,17,14
wrTDzOT4KUil,toys,15875,54,46,32
2oRZ0O0Cvxg1,toys,2150,42,10,22
WK1qqPNV6WSk,toys,100,18,4,12
6FJ3n8zDdJOi,toys,100,18,10,18
jaZfBSxHaCZ5,toys,200,18,5,12
4ADK97tiZ5z3,toys,163,12,8,11
hTZfS5oimS9z,sports_leisure,500,24,16,16
3j6IQ16FVTTD,toys,950,40,4,30
Lw4U68e0gJPs,toys,317,22,14,22
JGD9VOIF3lhm,pet_shop,1250,40,20,30
h2L3kgHs7Aaa,toys,700,32,15,21
uznylvUySTix,toys,19150,87,76,16
xzlvkso13LrW,toys,150,22,5,14
dAz11YkQkoue,health_beauty,100,20,15,15
R4WJN0WgQOHs,housewares,1500,32,5,28
gMq93exLAw1a,cool_stuff,2250,16,40,16
zkWuQxp8ghN0,health_beauty,250,23,7,15
sCONCvmO1cEY,computers_accessories,6550,20,20,20
NHyp0l7Ib6k1,toys,150,30,10,20
4BAZNq7FQZOV,toys,500,23,45,32
FBEbDE6iSj8Z,computers_accessories,140,22,14,14
gtKC4uVrj7I4,toys,100,16,6,11
IK3P4S3OnJUJ,toys,400,17,11,12
lvk0Q8gNGzrm,perfumery,460,20,14,20
UldxfnJ5gpmV,home_appliances,1200,35,20,30
7yXW9qRO1z0a,toys,382,37,7,26
XW04U6VMXg7T,toys,367,23,12,16
drlI39peM3ze,toys,275,16,5,20
YWxNxMu4wOKG,toys,1050,36,24,22
8gy6A9fgLPvw,toys,700,17,4,13
I694fjgcKKmI,toys,16400,63,60,25
6qlQm9alHHP6,toys,450,32,12,17
ZW9Y7gsbYCnM,toys,1350,46,2,36
0XdVq2JmwXpM,toys,1133,18,15,12
4S8iKLOiCtGc,toys,300,16,6,11
FlB6q8GEhcSb,toys,375,30,23,23
4oyHZ7w88xrY,toys,550,16,21,18
HoCazBrVyhcs,toys,1367,19,19,22
vHnEPJP2R48s,toys,9000,42,12,39
CmNuLTfTF12l,toys,3000,33,12,34
AtPqHF6SNTnC,housewares,9500,42,54,25
gCi6RsTu6SSz,toys,400,16,25,15
60vRBp7c4cIz,toys,4188,42,16,37
o6Na5dqQ8W2g,watches_gifts,314,18,11,14
s5iFiHr7tceS,toys,400,19,12,13
YBrfIXfqyzY7,toys,1650,30,30,15
W8qzjCO1QZR7,toys,88,21,11,15
MXIDpBL8zOVA,toys,1350,27,9,18
gyEihtqBXMxA,toys,219,17,8,12
mKDM0qdFnNNd,toys,127,18,10,14
G4640SQ4F6gN,toys,459,18,13,14
G3cmIWrxv80n,toys,250,24,11,11
U77fic5sKq6H,toys,250,16,20,16
10CdCi3zYLWu,toys,150,17,13,13
cjqnScHEUmWB,toys,11350,43,35,34
dAz11YkQkoue,health_beauty,100,20,15,15
90uCRFbt4KDT,garden_tools,2900,17,26,27
Q0pkzQwaGc0u,toys,9850,30,19,60
HaNE4Fr2OEZ8,consoles_games,600,24,20,27
I2LW7SNXY0i3,furniture_decor,900,100,11,12
RJDsKl91qDlZ,toys,50,35,4,26
baYzE8VUq6BQ,home_appliances,100,18,8,13
DbGnL2x1lHkq,toys,200,16,5,11
jaTqEBTZHnWK,toys,900,40,3,30
LlKHaS6Gr6yD,furniture_decor,650,25,25,25
Z4GSQaOynOeW,housewares,17050,20,50,28
uPT5JSckT4wc,perfumery,350,20,10,18
rKXoWNJxVSE7,toys,6050,20,20,20
J7UCnJFIc51p,housewares,9950,20,50,28
X45FceCAPTTb,toys,500,43,8,15
ZfV2vEvVGCgr,fashion_bags_accessories,2250,22,15,20
LXIAyPyuFP7L,toys,9750,42,41,42
46mXgCyqZ1zg,toys,950,31,4,23
aBEIkPkxuZrT,toys,300,17,4,12
wMRWArc2aEnB,toys,850,38,7,28
TKMI1HuvODav,home_appliances_2,425,32,10,16
0vbEvli2JYJu,toys,1383,50,10,40
6zUARqcDy3iI,toys,11500,20,50,28
Mh5csf65CB6I,toys,900,28,29,12
6dvOOfL2SG7l,housewares,400,20,11,11
OSv1q9heoopv,toys,750,60,11,23
IlGNY34qSVbg,furniture_decor,1500,35,40,35
wdV7yJzaz3Su,toys,4338,17,12,14
Gu0UCPLFdRp0,toys,150,16,9,20
z9aiMtrwXGK9,,3750,42,20,24
V4aHDUSsCyFD,toys,1200,30,23,30
Y9RZLlJmz7ht,toys,125,16,12,12
SFwSTtzRd9Mf,toys,1350,28,10,18
lWv6CcgO4fhD,toys,400,19,9,13
ruksAzpogPAJ,toys,250,16,2,20
JQ3bPkBh8r7C,baby,1260,36,8,30
2OrhGrW9x2sC,toys,150,25,10,20
lTvhzQRh1kwJ,toys,250,16,2,11
EKwYrnOsdu40,books_general_interest,2200,19,26,11
TK6u2dPCuBKv,toys,1400,22,12,33
kh3q16iA2MwK,housewares,1025,25,23,25
92CdQZ7QqgA8,sports_leisure,500,16,15,20
QFTWw9VD2QzH,tablets_printing_image,300,26,3,26
Ph7gx9xXX1Y1,toys,100,16,3,11
VDEBigGAwD3J,toys,1550,44,14,34
WN0JOPFYq706,toys,300,36,9,11
dAz11YkQkoue,health_beauty,100,20,15,15
cKAwXPWBL9pW,sports_leisure,15467,64,62,25
iB9YFa08JyPM,toys,200,25,7,25
0jbgLMSu5l3J,sports_leisure,400,16,5,16
2WeOUPGEkxHc,stationery,150,16,10,27
Sch1YncCTAoz,toys,3200,30,20,19
LXYwjL8RPHol,toys,300,17,4,12
23A7htX4Zj8y,toys,600,30,3,20
TD9GCwuieBlH,toys,840,37,23,35
umblpJ2LaRK6,toys,750,50,11,40
HOmP1uDiX01O,toys,12250,45,35,45
iO3cLmezoc8Z,toys,500,20,5,20
cca86hy4yHK1,toys,1100,42,12,42
wPUdAGg8JMPE,toys,400,30,30,40
RokqYzTZLpwY,toys,5400,20,60,50
lg5rp23JkaQk,toys,350,16,12,12
HNv2Ex9VJJKJ,toys,5150,46,12,45
EG4wDSpFyTth,health_beauty,250,22,10,18
s284eb92Zw1i,toys,1500,40,25,20
tK5RN8V2VTWt,toys,1500,65,8,38
tBsEXdd5iew1,toys,7950,52,34,18
M0MSaDWAdT7L,auto,25100,64,64,49
d8jwADjcPQct,toys,5200,45,13,28
IXFqMEXphHs1,toys,1649,23,12,21
PdQd9hrRgRMR,toys,950,30,4,40
hYTgg436q1Q5,toys,300,16,11,12
Rugpsd6wUZpm,watches_gifts,757,19,14,15
wG2wziNzpFZl,toys,3100,30,24,24
HPGs9RvCkkig,toys,289,16,33,14
iFSzkDeptswZ,toys,800,30,20,25
UldxfnJ5gpmV,home_appliances,1200,35,20,30
3H7O1z9FoxO1,toys,1200,39,13,30
fK7phoG0hR8e,toys,350,17,6,20
AMKIgKd1s17B,health_beauty,200,22,10,18
sB0xU77OhrAT,toys,1100,20,10,45
M9Rq7Nx8etjk,toys,7000,26,47,27
PQ102BN1gmUP,cool_stuff,1450,42,25,15
GWvsM9DGpH3t,toys,700,39,7,39
Om77ajrpYVZs,housewares,3700,50,32,70
K5e70j20oJPM,toys,7875,60,25,25
4cXuwITKspXu,toys,100,16,6,11
ZmiOKPfR9AGB,toys,500,22,14,23
K21GjvOC8E0K,toys,800,16,20,28
dAz11YkQkoue,health_beauty,100,20,15,15
5J7az1rwth4i,toys,250,16,2,20
ymZvN9XtTHxn,toys,1110,19,11,18
71Jh30pk7OpA,toys,1050,35,3,30
xubNDkjeX1vE,toys,6600,70,4,55
NcAqmObPd1qC,toys,1400,20,5,15
UGODVHG54iV2,toys,1100,22,27,22
7CskzFHilv7u,toys,7050,75,15,50
gx9oULesAa4V,telephony,100,20,20,25
soEFUzNHEpC9,toys,3300,30,11,30
4JbfjA1Gn04N,toys,200,16,7,23
LaDJSHV469G8,health_beauty,138,12,9,18
4mUjOeSqlqFo,toys,1950,85,9,20
Z2iilVo5Z6K2,toys,4600,30,16,30
nrVAo7yzAEJm,furniture_decor,1500,38,7,28
HcvOassQq76f,toys,292,18,10,15
jNmO6r5oNxxF,toys,200,25,5,15
27O0he9UZll1,toys,10800,54,27,36
qnNq0WJ1BMs6,furniture_decor,400,69,11,11
Zdtd0zAc5IUG,toys,14600,50,30,40
GLTzRo2rimdB,toys,600,40,10,25
cGPWr0cgkeHs,toys,175,18,4,16
508r9y2t4zJK,housewares,5675,25,25,60
qsVHRKRiJaLD,toys,300,16,11,11
jOVKxnBg4YVF,sports_leisure,400,16,4,11
ANT4x2GMiSmp,toys,400,18,12,14
MsEZQVXeJHPN,toys,1400,32,6,28
9NwzO0Pm0fDM,toys,1550,30,22,30
Pb29t2XBfP6Q,furniture_decor,700,35,4,30
EyAyU3K0qdTS,watches_gifts,667,20,17,18
KwqpyCg16vLV,toys,350,25,8,19
ROnHGH9pnkSI,toys,1225,26,8,14
kbqFsnPIIBjs,toys,700,62,15,15
xBA8eDmCH0wI,toys,200,16,16,16
FFUZHbjn4SxL,toys,6350,55,10,67
smesoqjII41S,baby,122,17,12,14
FETrHyHXGLjO,toys,1200,80,16,16
7pKhCZaNuay9,toys,100,20,20,20
Iv0NH2xJ0WPt,toys,9050,16,10,16
uLzTKhK1mcyw,books_imported,250,33,2,23
7zmVJqN51t4z,toys,975,36,16,16
neOZNn3Is3dh,toys,4000,70,12,52
n6UzclMNqF1F,toys,400,16,11,12
7vbStSexikY8,toys,150,18,4,11
R28SVGUwrf8e,toys,250,16,2,11
XF87zbLMuPjO,toys,600,29,3,25
bAECdB9cQLjP,toys,10950,60,20,17
3FfDxNYBiaEE,toys,700,65,18,28
wdV7yJzaz3Su,toys,4338,17,12,14
9gG3QF5WsVbp,toys,150,33,2,23
M9Rq7Nx8etjk,toys,7000,26,47,27
V2CZFezTvJwd,toys,200,21,16,21
Y9RZLlJmz7ht,toys,125,16,12,12
wOXCQyEa84Wo,toys,200,16,16,13
ALyH3bHzCHmQ,toys,1450,45,16,35
9nMbKyxdoWhx,toys,500,30,15,15
7D4hcbB4wZFm,toys,650,16,10,16
pP0Ad904OQi8,computers_accessories,200,41,2,29
gytiHCk1h8bB,toys,150,18,18,18
Ti1ez9iJ3Lx5,toys,350,18,18,21
PBcGyZdjVpG0,health_beauty,250,16,5,15
UPlFP7qBFnWk,toys,2841,40,23,26
9NwzO0Pm0fDM,toys,1550,30,22,30
fGlAumLOcZ1t,toys,1900,35,45,35
FDowdEeHBbCt,toys,200,16,18,11
cZiSfwbOkJXv,toys,150,16,16,12
Y9RZLlJmz7ht,toys,125,16,12,12
DCU4H8ZiBLJ8,auto,550,25,25,25
gxSCKsYOx998,health_beauty,300,27,11,15
8t9UcJahYDOa,furniture_decor,5700,30,30,30
Fzjzo3zf6l1k,toys,300,27,13,17
hXJzBtpOKuuU,toys,4650,37,20,34
7lyNHihNsXjn,toys,650,22,12,22
9NwzO0Pm0fDM,toys,1550,30,22,30
PDe3P201h6Q5,fashion_bags_accessories,100,17,3,12
ELcJb6qVOAr2,toys,700,30,5,25
maEBWyAda6K6,toys,100,80,10,60
gYz99IsvrbUk,toys,1300,25,15,30
Vdjfthc5UCP9,sports_leisure,900,26,6,13
yWlFGkKYfrpa,toys,8950,40,30,40
Sr7PutUF6W74,toys,3000,30,30,20
rknotE6FVKju,computers_accessories,1450,25,15,25
E9OiMOkPkNam,toys,335,17,11,16
3m54nrRg6vAH,telephony,150,19,5,11
rtiHziGBmYUe,toys,1950,16,105,14
Jk1SDlE1bkht,toys,4625,40,15,23
quJGiOrWFlR2,toys,617,17,18,23
NPHpPYnMbCW1,toys,200,16,2,11
C2XLDLrw3qg3,toys,600,28,10,44
FBEbDE6iSj8Z,computers_accessories,140,22,14,14
qDeNljh6inZe,toys,1100,30,10,30
TOOtACwCpI9S,toys,7050,50,21,21
ZW0xL0iWvItJ,toys,6700,50,50,30
JW4df3Z4Xcm7,construction_tools_construction,7700,50,20,50
L8KrXmGZ8WhY,toys,350,45,15,35
PvBcy1D80RK0,computers_accessories,300,50,5,20
wPQcAvCp6L6h,toys,1550,20,4,20
8VUrrTrLfyUD,toys,3000,45,19,35
aGBk3zAXtnjk,toys,1900,90,14,18
mnsyakf4d6Y7,toys,673,18,13,15
Ffe8gTdmyO3U,toys,533,22,11,20
PPHwCCSypyra,toys,900,30,15,30
m4yX2xoQqKHN,toys,1850,23,2,26
IahYyy8dUjYB,toys,550,35,15,25
0mxEAYvdQgL2,toys,8750,80,10,60
RJTQWZLYKHOf,toys,1975,43,10,33
18Am0KKzCr5R,computers_accessories,1000,20,25,20
Mpu0yKH7PhLQ,toys,551,19,19,17
MAIxVyMgmP1X,toys,550,30,30,30
bav0HBCapqFU,toys,400,23,2,16
UgkSjxoiV9Ev,toys,2600,50,10,30
rpXf5Ub8Nnmh,furniture_decor,1300,34,6,26
c10kOUjvUaIr,toys,600,68,8,13
hXmVG00vKANa,toys,7500,32,77,49
SWzvfuNL9hm4,toys,150,16,16,11
cCkWV9GFGoMM,toys,1150,33,9,38
Gvk6GWtgVh4r,toys,887,30,22,20
fK7phoG0hR8e,toys,350,17,6,20
odgrVS8Yq2fd,toys,2950,20,20,20
SGh3uHJ9CrLc,toys,300,19,7,12
2QWW0vX8cLo3,toys,380,34,21,40
nFK026548AkZ,toys,6200,55,14,47
MnU1humwDAEV,toys,2450,41,8,36
2jQq9iWMlMl5,computers_accessories,100,16,16,16
yzzRasjFB2jV,toys,400,23,7,15
9SSBohAQrOts,toys,700,60,7,11
7eK4cdseDa0k,toys,250,16,7,11
vTrdy4RV0PS5,toys,2200,48,25,25
mAM4HdMAZBAX,toys,300,17,4,12
UgkSjxoiV9Ev,toys,2600,50,10,30
kRLCgEVGS08o,toys,350,16,4,11
JmMSzGRxTkS4,toys,800,34,12,16
LGDcPH3SN7Kg,toys,250,16,2,11
TYWNnPXFCwF1,toys,4550,48,18,43
1pygyHBMo59v,toys,450,25,9,19
fEPkKQygVFWC,toys,2550,16,30,72
6oaG7ZXIDqam,computers_accessories,50,16,8,11
d4sXuuA3FnLz,toys,150,18,8,13
eTlPil30tvIn,toys,5950,20,30,80
XXnUD1FQ7vVA,toys,150,25,7,16
1edaUIVffPFF,watches_gifts,584,16,11,13
kEeQX77k2ZBt,housewares,350,16,16,17
MXfRU6BvSbFp,cool_stuff,15350,47,40,47
BAyQxO03sbqd,office_furniture,14900,58,28,58
nrVAo7yzAEJm,furniture_decor,1500,38,7,28
VSwANAMMgv8F,toys,150,23,14,14
h2L3kgHs7Aaa,toys,700,32,15,21
Sd2c5zg8xeYS,toys,300,20,6,26
NoroQpYj0Pwg,toys,350,19,4,11
zwjESzhVlTBc,pet_shop,700,36,17,11
S9FlUyMgrBKJ,furniture_decor,2650,30,30,30
Wb0uX5sUON9F,toys,300,16,16,16
